movieId,title,genres,genres_clean,tags_clean,title_tokens,year_token,soup
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,horror scifi thriller,,puppet master,yr1991,horror scifi thriller horror scifi thriller horror scifi thriller puppet master yr1991
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,horror scifi thriller,,puppet master toulon s revenge,yr1991,horror scifi thriller horror scifi thriller horror scifi thriller puppet master toulon s revenge yr1991
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,horror scifi thriller,,puppet master,yr1993,horror scifi thriller horror scifi thriller horror scifi thriller puppet master yr1993
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,horror scifi thriller,,puppet master final chapter,yr1994,horror scifi thriller horror scifi thriller horror scifi thriller puppet master final chapter yr1994
3667,Rent-A-Cop (1988),Action|Comedy|Crime,action comedy crime,,rent cop,yr1988,action comedy crime action comedy crime action comedy crime rent cop yr1988
3668,Romeo and Juliet (1968),Drama|Romance,drama romance,,romeo juliet,yr1968,drama romance drama romance drama romance romeo juliet yr1968
3669,Stay Tuned (1992),Comedy,comedy,,stay tuned,yr1992,comedy comedy comedy stay tuned yr1992
3671,Blazing Saddles (1974),Comedy|Western,comedy western,dark humor easygoing silly,blazing saddles,yr1974,comedy western comedy western comedy western blazing saddles yr1974 dark humor easygoing silly
3672,Benji (1974),Adventure|Children,adventure children,,benji,yr1974,adventure children adventure children adventure children benji yr1974
3673,Benji the Hunted (1987),Adventure|Children,adventure children,,benji hunted,yr1987,adventure children adventure children adventure children benji hunted yr1987
3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,adventure children comedy drama,,love benji,yr1977,adventure children comedy drama adventure children comedy drama adventure children comedy drama love benji yr1977
3675,White Christmas (1954),Comedy|Musical|Romance,comedy musical romance,christmas,white christmas,yr1954,comedy musical romance comedy musical romance comedy musical romance white christmas yr1954 christmas
3676,Eraserhead (1977),Drama|Horror,drama horror,art house atmospheric creepy cryptic dark disturbing dreamlike enigmatic fucked up gruesome hallucinatory insane paranoid strange surreal weird,eraserhead,yr1977,drama horror drama horror drama horror eraserhead yr1977 art house atmospheric creepy cryptic dark disturbing dreamlike enigmatic fucked up gruesome hallucinatory insane paranoid strange surreal weird
3677,Baraka (1992),Documentary,documentary,,baraka,yr1992,documentary documentary documentary baraka yr1992
3678,"Man with the Golden Arm, The (1955)",Drama,drama,,man golden arm,yr1955,drama drama drama man golden arm yr1955
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,documentary musical,,decline western civilization,yr1981,documentary musical documentary musical documentary musical decline western civilization yr1981
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,documentary,,decline western civilization metal years,yr1988,documentary documentary documentary decline western civilization metal years yr1988
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,action drama thriller western,,few dollars more per qualche dollaro pi,yr1965,action drama thriller western action drama thriller western action drama thriller western few dollars more per qualche dollaro pi yr1965
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,action crime drama thriller,,magnum force,yr1973,action crime drama thriller action crime drama thriller action crime drama thriller magnum force yr1973
3683,Blood Simple (1984),Crime|Drama|Film-Noir,crime drama filmnoir,coen brothers,blood simple,yr1984,crime drama filmnoir crime drama filmnoir crime drama filmnoir blood simple yr1984 coen brothers
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,drama romance,,fabulous baker boys,yr1989,drama romance drama romance drama romance fabulous baker boys yr1989
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,comedy drama romance,,prizzi s honor,yr1985,comedy drama romance comedy drama romance comedy drama romance prizzi s honor yr1985
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,horror scifi thriller,,flatliners,yr1990,horror scifi thriller horror scifi thriller horror scifi thriller flatliners yr1990
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,adventure animation fantasy scifi,,light years gandahar,yr1988,adventure animation fantasy scifi adventure animation fantasy scifi adventure animation fantasy scifi light years gandahar yr1988
3688,Porky's (1982),Comedy,comedy,,porky s,yr1982,comedy comedy comedy porky s yr1982
3689,Porky's II: The Next Day (1983),Comedy,comedy,,porky s next day,yr1983,comedy comedy comedy porky s next day yr1983
3690,Porky's Revenge (1985),Comedy,comedy,,porky s revenge,yr1985,comedy comedy comedy porky s revenge yr1985
3691,Private School (1983),Comedy,comedy,,private school,yr1983,comedy comedy comedy private school yr1983
3692,Class of Nuke 'Em High (1986),Comedy|Horror,comedy horror,,class nuke em high,yr1986,comedy horror comedy horror comedy horror class nuke em high yr1986
3693,"Toxic Avenger, The (1985)",Comedy|Horror,comedy horror,,toxic avenger,yr1985,comedy horror comedy horror comedy horror toxic avenger yr1985
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,comedy horror,,toxic avenger,yr1989,comedy horror comedy horror comedy horror toxic avenger yr1989
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,comedy horror,,toxic avenger last temptation toxie,yr1989,comedy horror comedy horror comedy horror toxic avenger last temptation toxie yr1989
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,comedy horror scifi thriller,,night creeps,yr1986,comedy horror scifi thriller comedy horror scifi thriller comedy horror scifi thriller night creeps yr1986
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,action scifi thriller,,predator,yr1990,action scifi thriller action scifi thriller action scifi thriller predator yr1990
3698,"Running Man, The (1987)",Action|Sci-Fi,action scifi,,running man,yr1987,action scifi action scifi action scifi running man yr1987
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,adventure drama romance scifi,,starman,yr1984,adventure drama romance scifi adventure drama romance scifi adventure drama romance scifi starman yr1984
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,drama scifi,,brother another planet,yr1984,drama scifi drama scifi drama scifi brother another planet yr1984
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,crime drama scifi thriller,,alien nation,yr1988,crime drama scifi thriller crime drama scifi thriller crime drama scifi thriller alien nation yr1988
3702,Mad Max (1979),Action|Adventure|Sci-Fi,action adventure scifi,,mad max,yr1979,action adventure scifi action adventure scifi action adventure scifi mad max yr1979
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,action adventure scifi thriller,,road warrior mad max,yr1981,action adventure scifi thriller action adventure scifi thriller action adventure scifi thriller road warrior mad max yr1981
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,action adventure scifi,,mad max beyond thunderdome,yr1985,action adventure scifi action adventure scifi action adventure scifi mad max beyond thunderdome yr1985
3705,Bird on a Wire (1990),Action|Comedy|Romance,action comedy romance,,bird wire,yr1990,action comedy romance action comedy romance action comedy romance bird wire yr1990
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,filmnoir horror mystery thriller,,angel heart,yr1987,filmnoir horror mystery thriller filmnoir horror mystery thriller filmnoir horror mystery thriller angel heart yr1987
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,drama romance,,weeks nine weeks,yr1986,drama romance drama romance drama romance weeks nine weeks yr1986
3708,Firestarter (1984),Horror|Thriller,horror thriller,,firestarter,yr1984,horror thriller horror thriller horror thriller firestarter yr1984
3709,Sleepwalkers (1992),Horror,horror,,sleepwalkers,yr1992,horror horror horror sleepwalkers yr1992
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,action comedy crime thriller,,action jackson,yr1988,action comedy crime thriller action comedy crime thriller action comedy crime thriller action jackson yr1988
3711,Sarafina! (1992),Drama,drama,,sarafina,yr1992,drama drama drama sarafina yr1992
3712,Soapdish (1991),Comedy,comedy,television,soapdish,yr1991,comedy comedy comedy soapdish yr1991 television
3713,"Long Walk Home, The (1990)",Drama,drama,,long walk home,yr1990,drama drama drama long walk home yr1990
3714,Clara's Heart (1988),Drama,drama,,clara s heart,yr1988,drama drama drama clara s heart yr1988
3715,Burglar (1987),Comedy|Crime,comedy crime,,burglar,yr1987,comedy crime comedy crime comedy crime burglar yr1987
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,action comedy crime drama,,fatal beauty,yr1987,action comedy crime drama action comedy crime drama action comedy crime drama fatal beauty yr1987
3717,Gone in 60 Seconds (2000),Action|Crime,action crime,,gone seconds,yr2000,action crime action crime action crime gone seconds yr2000
3719,Love's Labour's Lost (2000),Comedy|Romance,comedy romance,,love s labour s lost,yr2000,comedy romance comedy romance comedy romance love s labour s lost yr2000
3720,Sunshine (1999),Drama,drama,,sunshine,yr1999,drama drama drama sunshine yr1999
3723,Hamlet (1990),Drama,drama,shakespeare,hamlet,yr1990,drama drama drama hamlet yr1990 shakespeare
3724,Coming Home (1978),Drama|War,drama war,vietnam,coming home,yr1978,drama war drama war drama war coming home yr1978 vietnam
3725,American Pop (1981),Animation|Musical,animation musical,,american pop,yr1981,animation musical animation musical animation musical american pop yr1981
3726,Assault on Precinct 13 (1976),Action|Thriller,action thriller,,assault precinct,yr1976,action thriller action thriller action thriller assault precinct yr1976
3727,Near Dark (1987),Horror|Western,horror western,,near dark,yr1987,horror western horror western horror western near dark yr1987
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,crime drama filmnoir thriller,,false move,yr1992,crime drama filmnoir thriller crime drama filmnoir thriller crime drama filmnoir thriller false move yr1992
3729,Shaft (1971),Action|Crime|Drama|Thriller,action crime drama thriller,,shaft,yr1971,action crime drama thriller action crime drama thriller action crime drama thriller shaft yr1971
3730,"Conversation, The (1974)",Drama|Mystery,drama mystery,spying,conversation,yr1974,drama mystery drama mystery drama mystery conversation yr1974 spying
3731,Cutter's Way (1981),Drama|Thriller,drama thriller,,cutter s way,yr1981,drama thriller drama thriller drama thriller cutter s way yr1981
3732,"Fury, The (1978)",Horror,horror,,fury,yr1978,horror horror horror fury yr1978
3733,"Paper Chase, The (1973)",Drama,drama,,paper chase,yr1973,drama drama drama paper chase yr1973
3735,Serpico (1973),Crime|Drama,crime drama,police,serpico,yr1973,crime drama crime drama crime drama serpico yr1973 police
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,drama,,ace hole big carnival,yr1951,drama drama drama ace hole big carnival yr1951
3737,Lonely Are the Brave (1962),Drama|Western,drama western,,lonely are brave,yr1962,drama western drama western drama western lonely are brave yr1962
3738,"Sugarland Express, The (1974)",Drama,drama,,sugarland express,yr1974,drama drama drama sugarland express yr1974
3739,Trouble in Paradise (1932),Comedy|Romance,comedy romance,,trouble paradise,yr1932,comedy romance comedy romance comedy romance trouble paradise yr1932
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,action adventure comedy fantasy,,big trouble little china,yr1986,action adventure comedy fantasy action adventure comedy fantasy action adventure comedy fantasy big trouble little china yr1986
3741,Badlands (1973),Crime|Drama|Thriller,crime drama thriller,,badlands,yr1973,crime drama thriller crime drama thriller crime drama thriller badlands yr1973
3742,Battleship Potemkin (1925),Drama|War,drama war,,battleship potemkin,yr1925,drama war drama war drama war battleship potemkin yr1925
3743,Boys and Girls (2000),Comedy|Romance,comedy romance,,boys girls,yr2000,comedy romance comedy romance comedy romance boys girls yr2000
3744,Shaft (2000),Action|Crime|Thriller,action crime thriller,,shaft,yr2000,action crime thriller action crime thriller action crime thriller shaft yr2000
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,action adventure animation children scifi,,titan e,yr2000,action adventure animation children scifi action adventure animation children scifi action adventure animation children scifi titan e yr2000
3746,Butterfly (La lengua de las mariposas) (1999),Drama,drama,,butterfly la lengua de las mariposas,yr1999,drama drama drama butterfly la lengua de las mariposas yr1999
3747,Jesus' Son (1999),Drama,drama,,jesus son,yr1999,drama drama drama jesus son yr1999
3751,Chicken Run (2000),Animation|Children|Comedy,animation children comedy,,chicken run,yr2000,animation children comedy animation children comedy animation children comedy chicken run yr2000
